547867825085980802-1,19395
6182214968595234763-976,19396
6211283371610845176-1198,19397
7617040426965260544-68,19398
8962674562948531167-163,19399
9018626867147310888-2,19400
1814033839033247164-1,19401
2026055561025000732-9,19402
2575305977502561415-446,19403
2575305977502561415-445,19404
3450891646991834321-416,19405
3634078599249479101-1,19406
3719908555677827403-1,19407
4148279978074758700-17,19408
4497345280326089980-1,19409
451220151644001424-3396,19410
5216981060935875859-150,19411
5439600541633769576-497,19412
6200849079371778533-71,19413
66732098094117315-26,19414
6774398891708172587-876,19415
7105457354687099437-170,19416
7326915794068138866-250,19417
85120386338157632-93,19418
8730751289653999560-2,19419
8883588564142172681-601,19420
8994149603713761670-5,19421
959821511640413898-285,19422
1245619553339700911-6,19423
137872317173846783-148,19424
2455005829051055100-10,19425
278363313050199978-71,19426
3317483962714662335-105,19427
3378183309548912344-395,19428
3381804293404597738-55,19429
3577488926201121762-4,19430
4145360813359355339-2,19431
4267730006487690590-73,19432
5152729050278695882-571,19433
5750930231220117099-1,19434
6388712499387914043-1,19435
6798354643149229703-19,19436
6856336203427986510-13,19437
7049642266122896557-109,19438
7177510954426809844-2,19439
7958710319516325919-604,19440
7997605062306192209-87,19441
8236659351427641716-20,19442
8416368849047053378-1,19443
8907076610736101727-1,19444
919204894907532244-564,19445
1794706627918917921-141,19446
2002731182761567506-95,19447
2451691613162370001-41,19448
3081147116479474928-1751,19449
3418658269634536566-60,19450
3428678462696747836-16,19451
4019442362279623485-1,19452
4540018237127764299-157,19453
558765814961648706-6,19454
565081173539193249-3,19455
5933657815247937901-61,19456
594558629307349916-13,19457
648637893972410956-16,19458
7082718152840096082-337,19459
7756724969716390961-1047,19460
7779372547013383600-653,19461
8454711228980160367-285,19462
9029209486154587621-3,19463
921246597816223691-89,19464
1133090692924754475-8,19465
1884818623801997399-43,19466
2558421481802402251-50,19467
3484366553382281583-145,19468
3608657344924775272-378,19469
3875756340270671554-5,19470
4628333515015951926-121,19471
476018481120858350-300,19472
5281709422138519067-382,19473
5367764791282145710-24,19474
5623447119351072533-1,19475
5704654269331749244-3,19476
5766141085460399114-158,19477
5977543859795630531-2286,19478
5998240577078766638-2,19479
6288834129993439627-770,19480
6561301426536639716-41,19481
6611982083596001859-17,19482
675404920410727038-1261,19483
6843204504063119160-527,19484
7042648148109282379-1,19485
719410339233327882-2,19486
8372465525790402413-815,19487
8554777451506607537-553,19488
8812538865777995309-496,19489
1030878773401944300-565,19490
1165090320994109796-3,19491
144987819489069954-483,19492
1616200833492687778-1562,19493
2234896193943674675-6,19494
225041994137257415-506,19495
542000788090253125-8,19496
5523221532054687552-23,19497
5568302951898948399-120,19498
6049068603036840090-32,19499
6137054113345448314-6,19500
6794507104069994380-166,19501
6940468054292552583-2195,19502
7071056607973896903-81,19503
7186218115850741119-71,19504
7219975296082781051-2,19505
8355009889678226128-210,19506
8372669579739900280-1,19507
8545736858875487157-26,19508
8886346521412228461-158,19509
893040791697267225-1,19510
995192319662104194-178,19511
1242531136846812805-1,19512
1295416503640804730-977,19513
1321518858184292277-25,19514
1812799723120193634-6,19515
2579675230562861421-105,19516
2579675230562861421-104,19517
2724631381732906791-1493,19518
2930126372699243815-1084,19519
2955886134845503841-127,19520
299362958615316883-294,19521
3388326725226033283-606,19522
3539037827747296444-98,19523
3970829543044419443-82,19524
4089468965098824186-342,19525
4217296056664011153-1,19526
424598836260903459-756,19527
5085289791631439344-1,19528
5100531539642730893-4,19529
5181853515576867962-12,19530
5392145679990250320-74,19531
6460476991851801100-1969,19532
684236623031644226-1,19533
7386727744938009065-104,19534
7386727744938009065-105,19535
7981068343009787265-104,19536
7990495903611535894-23,19537
8199922997205061520-44,19538
1063480216632773052-16,19539
1096074083466076903-96,19540
1303693635783563686-82,19541
1478558758173737026-614,19542
1500221727133518520-1,19543
314715903362211401-165,19544
3719939814351401926-261,19545
4710280954178650863-6,19546
5469842102213198769-398,19547
5690739120756393105-4,19548
5804510558159378090-6,19549
6076036883052743608-28,19550
6264359082858427397-477,19551
6289265392069062140-26,19552
6590218809999379000-2,19553
6717557237341813407-1,19554
6936031533395300778-633,19555
7111873464618521179-2,19556
7532176533229145727-65,19557
8025853440168351078-41,19558
1001887997602810542-31,19559
1513865390776806518-40,19560
2314730440514336442-156,19561
2418981004801779613-1183,19562
2989199498826854761-389,19563
3363393417886484182-447,19564
4138239431142863140-108,19565
4508266991250808640-351,19566
4524729648167617379-338,19567
4686031890916577921-33,19568
5038974625248024036-1,19569
514632762534258105-131,19570
523346160279988562-16,19571
5350761479667681842-194,19572
6128834138659986297-1,19573
6212008843226716868-1,19574
6346756651663063968-242,19575
6909620224833871132-47,19576
7540413631984013334-9,19577
7988859671397904886-1,19578
8265830691956790234-650,19579
871062524848681517-22,19580
9039211416987813979-86,19581
1351004637599335245-51,19582
2009644456606343765-289,19583
2209731920470560777-151,19584
2229539244513973198-5,19585
2254519311179467535-3,19586
2362240161864816785-1,19587
2477138435459174438-598,19588
2763780614305282808-866,19589
4002289495607005986-20,19590
4643487589873527923-500,19591
5318588609715529852-1022,19592
5433065267910876203-114,19593
6531258667122152468-473,19594
7175610955384871097-1,19595
7331689916597531549-3,19596
7407735018394772125-24,19597
7754436263278255925-4,19598
8093623084866764978-404,19599
8443979978317308141-1,19600
1742731162761715544-78,19601
2154086319826213478-84,19602
2154411019426329117-9,19603
2188308232742333738-830,19604
3088942160117880499-138,19605
438854378153313361-497,19606
4481069407225016289-333,19607
4779852449337101775-347,19608
4939769139921784623-19,19609
5372627570497555838-72,19610
6304645150279390184-22,19611
6660455737335739516-2,19612
6807607896705487677-8,19613
6927080748639589972-174,19614
6949124994688785939-132,19615
7657637780655785791-134,19616
8265615200599592717-26,19617
8874939930208041426-795,19618
958188904393838313-1,19619
1806720209791844679-571,19620
1866618016981963388-56,19621
2246728498202466508-5,19622
2412947872821729760-243,19623
2657811805278306558-3168,19624
2991991708726326366-8,19625
3104951551935875846-22,19626
3105968239388919072-48,19627
3724018736296262031-112,19628
4445315174584549867-877,19629
4619391723843883869-14,19630
5100615489069287503-27,19631
5209394233116477287-1631,19632
5291114013254342994-2,19633
6615799691036275483-70,19634
6626455032440195160-320,19635
6687980975829878958-1265,19636
7181680319686484570-436,19637
7281683878653580412-3,19638
7320174430653186583-17,19639
7736483248423241580-319,19640
1200275148319314760-740,19641
146478594126574367-1,19642
1474314939670540011-1,19643
2181666856133453421-3,19644
2268362274211196800-830,19645
2841961916892227934-9,19646
2933083234370891426-437,19647
3053974572207418419-17,19648
3080411496082188508-26,19649
3344301437865763506-245,19650
4102061835004230683-1,19651
4754492621669406558-12,19652
4847655100822742075-404,19653
6466041727694998857-1,19654
6560829504104749326-1023,19655
668538444543758967-73,19656
6974466001846518238-5,19657
720832716495155352-3,19658
7261535220668217027-1073,19659
7918845451000523509-6,19660
8553965174415798356-1,19661
8889030111626016209-450,19662
9209255696300726031-736,19663
963231483702936060-5,19664
1562323788842752111-2,19665
2944881681317703178-82,19666
349860564188411299-25,19667
3985611858426811022-3,19668
4124276913381016353-528,19669
4348776219742319233-337,19670
5010678955463228854-932,19671
5258536634773488042-58,19672
6615196643280898945-1,19673
6671841412169318157-3,19674
6845937164188770139-1,19675
7049555486309109624-36,19676
7740471683921586653-1,19677
7760353005880611250-538,19678
8120147845154445042-5,19679
8852065093327509031-264,19680
1525920208682566663-1,19681
1633051480617103815-7,19682
1737293837289461513-1,19683
1803413733529556593-18,19684
1869000710200478477-219,19685
1881637444587088476-229,19686
196574482777450390-105,19687
2688474749395861808-180,19688
3408334911984205370-353,19689
3937635291314590577-68,19690
410499313302333702-572,19691
4881282328289916793-1,19692
5402570673700106437-430,19693
5465400908497888051-1,19694
6099874728961236642-1,19695
6397161133836837381-14,19696
6502492604035055894-1,19697
6519751861389207859-76,19698
6981959920891677726-622,19699
7038745427238039399-31,19700
8027920805521357597-19,19701
8244355258514086348-6,19702
8819823839016658892-3,19703
8973799314173135357-94,19704
9002789450096059999-568,19705
9145598572956330060-42,19706
9148223798747417080-1,19707
9156163256220853031-224,19708
1104135530949187080-1,19709
2213978032514471050-32,19710
3215814708057010502-109,19711
4111590675188782537-124,19712
4842230131988991511-5,19713
6232772441686961893-273,19714
6512498898517917200-1120,19715
7100838456676840822-51,19716
7515803456496275421-1,19717
8172303724672096954-2,19718
8232299409820922875-106,19719
8331352741676556639-9,19720
8404173229280527525-2,19721
9212490004282484859-11,19722
1015146866592782883-1,19723
1992080677496164832-4,19724
2166858599170932586-17,19725
2606408159281962074-15,19726
32630135049911971-40,19727
3380887240584408854-190,19728
3434140548695462396-43,19729
3584936747381173384-59,19730
3698688762927129310-518,19731
3938820478869800262-211,19732
4082076231186961259-3,19733
4632853448429239614-21,19734
4702851124604716854-191,19735
4787745070218671642-37,19736
5096433092870913785-1,19737
6440710680594825475-130,19738
6666193281036377976-91,19739
6683508720857988002-39,19740
7880903220259855927-66,19741
7889121489824288565-413,19742
8299683340756246121-8,19743
8909137632396087474-4,19744
9062986234222845735-987,19745
1898826840030890776-24,19746
1906916591256017778-681,19747
2719992116942999066-125,19748
3184926230991010621-8,19749
3367217648195399039-1,19750
3495120777834592693-47,19751
3864419786952021334-84,19752
4517651808344886530-63,19753
4877036070216396975-36,19754
5515125527254055217-370,19755
5767326071339949283-23,19756
5851023172659399620-1253,19757
6268021989900158285-42,19758
6268021989900158285-41,19759
7039351979733907557-249,19760
7854489330324593032-7,19761
8075773308036326247-980,19762
8643135923884854750-1981,19763
9067481054979218659-42,19764
1145023808584760704-6,19765
2073407364998411211-218,19766
2758282618102184961-1,19767
287819813138686360-200,19768
31534222619724372-112,19769
3451922671069447678-186,19770
4749838427598917905-3,19771
5209658541145481620-9,19772
5217005507845415970-1022,19773
5280376616475737250-263,19774
5380928900283929874-909,19775
5764729845214677253-1,19776
6051442697751163360-9,19777
7157099779459240508-23,19778
7181213920599416755-173,19779
7368413892567972389-856,19780
7514939339090226526-1815,19781
9169240508208876103-398,19782
124651265381509472-209,19783
2387355747608757381-355,19784
2694011709545650898-297,19785
3261630940989663599-1,19786
3631641514541750916-115,19787
4513234108030961380-49,19788
5065294451080534401-15,19789
5239044213412777038-12,19790
5281266482148371136-188,19791
5350233632486961426-85,19792
5504619543360525214-202,19793
6062306495404256832-1,19794
6203386103673527717-32,19795
6994398721700792252-4,19796
7054549944868090745-1,19797
71119231032608897-711,19798
7624368710635486381-14,19799
7632513205547531739-1081,19800
7665229122501651768-10,19801
8353355992192537811-710,19802
8767736056188699118-159,19803
9017003859134718065-8,19804
11025144087994126103-35,19805
1582685399805128910-353,19806
1610848037295203665-1,19807
16804728470499678705-5,19808
2198694266801108447-988,19809
2240468192501898309-821,19810
2738798906974255563-174,19811
2816286190079177264-326,19812
3008561456335988708-125,19813
3099567879119316257-300,19814
3524364140535237233-252,19815
6643379716162344043-46,19816
6750451923708886129-14,19817
7477214158886061020-5,19818
7503979660615901593-258,19819
8631917568112086039-100,19820
9178803596527645411-7,19821
966136767144859276-1,19822
1045066940215648996-5,19823
1141109323852508264-1,19824
1580198588030202209-2,19825
2030995542194683906-636,19826
2299003756342982952-2,19827
2944861284531813262-233,19828
3369941005221251807-913,19829
3759459170043943141-28,19830
4013732735849807266-288,19831
5269921549394788729-35,19832
52818508590733261-1,19833
5443238713973511342-1116,19834
6228854164475539939-456,19835
6791918505804877695-16,19836
7703080347169525035-479,19837
7876773527621971583-5,19838
8158648649223263630-54,19839
8562349800981113424-2,19840
8756675583302428698-1103,19841
8999452466646708971-1595,19842
1217256980863629680-864,19843
1244850651114866491-1,19844
133285592759606140-1,19845
1446648774680324111-340,19846
1947389687307722032-214,19847
3014677837641911471-467,19848
3758709509249647148-31,19849
3971549203482196241-102,19850
4125319924723523886-6,19851
4352252364420117839-1,19852
495242144812513934-1175,19853
5085357905370544553-488,19854
5843420221672374019-1,19855
6209521661965928356-8,19856
621286416948500200-3,19857
6613871916453014675-1,19858
6807985428670314503-52,19859
7320448471020182222-548,19860
7868522564733964026-1,19861
8653341865654791018-262,19862
8885295701857286846-69,19863
9030894796965328999-208,19864
1079420102986181641-76,19865
1431177039768796122-3,19866
1579493693702081667-7,19867
2038156103091000703-103,19868
2054798500077309685-1,19869
2337680959009503091-368,19870
2867257603526630068-73,19871
30725823885327085-1,19872
4016823024986818156-43,19873
4270326159601644830-3,19874
4678870252024164397-21,19875
4765541377797049455-30,19876
5555651949641840530-4,19877
5722235236924538863-3,19878
5919451412066166232-17,19879
5919451412066166232-18,19880
6486323194626073652-24,19881
6607163469590155330-223,19882
7320448320726216263-139,19883
7663245362999856527-178,19884
8248949181308007275-1,19885
837540378238999820-43,19886
8486805075746327631-6,19887
8745370168611979276-382,19888
8747396993752856572-30,19889
8940453093651076124-1,19890
192436771409179295-39,19891
2138275488714893720-287,19892
3660444063449355269-6,19893
4190908864223942609-5,19894
4298217084516392127-1,19895
4683694921927696650-29,19896
471180127446677615-116,19897
6484530170286434685-487,19898
7391382570349040094-612,19899
7800569005170018133-116,19900
7809177197718864337-3,19901
8034339737205454638-911,19902
8451718238063064598-6,19903
8584612819794517234-1,19904
8690593100604574806-168,19905
9072890257054659522-47,19906
1030084346236491726-2,19907
130624847634827556-1,19908
1402305307532393565-1,19909
1662879311200760721-1028,19910
2530057831265668158-1360,19911
2539603348876442524-166,19912
2642214635916027527-1,19913
2761695527861875859-198,19914
3230098858751389605-11,19915
3443586169622112110-172,19916
4660347389503567945-362,19917
4772127654312075486-2,19918
5269172249275020332-445,19919
5346193313793747012-431,19920
5853150165130882880-339,19921
5943394435946241-1,19922
5955597246911264300-1822,19923
6484292276365878412-785,19924
6743339234379846177-37,19925
7053077836217594881-9,19926
7106105705766642203-194,19927
7106105705766642203-195,19928
7224513169549269472-1,19929
7458565917673114426-646,19930
7834881271309430941-80,19931
7946744231410581925-1,19932
1281285008996193564-493,19933
1308971643783696796-297,19934
2297932389631073900-31,19935
2794441037171786305-315,19936
3137338697727122730-1,19937
3828306348897199823-429,19938
4164152789928003891-2,19939
4265162616649673089-449,19940
456304671427809777-169,19941
4826195141993237698-1527,19942
4942609083977771425-1,19943
5072902534688840824-164,19944
5181673908635179287-2,19945
5929692387909168119-100,19946
6054951900778961345-13,19947
6156680516145302135-72,19948
6156680516145302135-73,19949
6380917460115736319-327,19950
6428135810875273230-701,19951
7259431953745356467-2,19952
730975436354525502-2,19953
7313209557048900557-688,19954
765790857867969515-1500,19955
7889443024012597950-45,19956
8219530678226695915-397,19957
823706202607169861-475,19958
8315486462420957536-133,19959
8889707058616420504-1,19960
8943936127421979958-802,19961
1075221115327804857-1,19962
1361588330366205219-139,19963
1823822666501303709-2,19964
2358223963691441051-38,19965
3251741800265478088-1,19966
3344145371610677876-686,19967
3533848424928910609-115,19968
3848250510648907687-1,19969
388051782738563172-242,19970
3951304591607157803-1565,19971
4013977149589135116-5,19972
4065957553935077663-1,19973
4844202097499966992-80,19974
4906189848637216865-604,19975
5396971565330329230-29,19976
5439531306861817050-1,19977
5486853698860992530-753,19978
5579367230013874660-28,19979
659683463226604681-464,19980
6630865663212562494-79,19981
712673764707201192-4,19982
7168994910390696119-1199,19983
7198728281821496748-178,19984
7357750901867403295-10,19985
7590981902580058944-364,19986
769994763239792077-565,19987
806956002014285364-33,19988
8470383001883872692-673,19989
8470383001883872692-672,19990
1238160354788072208-1,19991
1616270974642263048-19,19992
16748420290393686081-2,19993
230265778206003289-49,19994
3187525068451144961-404,19995
3202320234333584084-285,19996
3389575409688337139-8,19997
4504843872314917545-8,19998
4543538821773220106-3,19999
4633406605836294159-105,20000
5837767748358042753-2,20001
631265253760318230-725,20002
6540056383688157362-453,20003
6852053558373794473-481,20004
6910297562646133266-67,20005
7315208409095931236-1,20006
7376768639143937864-2249,20007
7539149425506300161-787,20008
7543804835016165857-1,20009
7551636128127862158-67,20010
7720566713789125851-17,20011
8511028626830467814-226,20012
8685387960953080329-1002,20013
8685387960953080329-1004,20014
1232136693201700112-290,20015
1317047857286261386-846,20016
2245813957842176180-133,20017
2749288101868989486-706,20018
3126515113810873421-48,20019
3540283548629598552-285,20020
3601404008479416467-14,20021
4142940096775626883-17,20022
4679446237196592504-87,20023
5637219992810084667-1105,20024
5642026125667146153-191,20025
5648214920045553602-129,20026
5799095330229601276-236,20027
6403805005850456254-107,20028
8109294162150269002-1,20029
8602750208968788589-254,20030
8986044399130978493-2,20031
1047102707470267922-1,20032
1058021643912156347-7,20033
1105906650898714637-11,20034
1181473662638448485-301,20035
1272865296840598912-169,20036
1423519010000706467-8,20037
1693827058791323711-729,20038
1758480073410933868-54,20039
1961785945282032558-101,20040
2236358832189879005-610,20041
2401851481285516831-119,20042
3107826465580546745-23,20043
3236200426678162246-484,20044
33792550745848407-31,20045
344057118474082839-4,20046
3492187693131865123-1,20047
375388256324541359-273,20048
3933260596359582226-467,20049
4187630043223310112-34,20050
4372634105898414943-1446,20051
4657765001743609684-352,20052
5008333740146355910-27,20053
5523399931972484990-591,20054
5565723484706548708-7,20055
7255071934874728310-1,20056
7322038274679982607-2,20057
8082364369259558209-1306,20058
8581148043803033160-1047,20059
8773280747227756148-731,20060
1124815630975720836-1,20061
1731182000042222571-3,20062
1749657914262868542-4,20063
2357592289968830774-220,20064
3283793680906631341-1,20065
3325433049534139392-195,20066
3618850290182491925-76,20067
4512636454821498426-3,20068
4980262594108856176-84,20069
5589780588704669988-1,20070
6509177398507712727-10,20071
7077331761328191020-423,20072
7324057952859043920-451,20073
7366930660038328390-4,20074
7565123570970228539-31,20075
9208812442830574786-2,20076
943904684975930044-121,20077
943929660215389795-13,20078
1019587587898850619-6,20079
1167067070996392048-130,20080
1647651921244536645-105,20081
1922074853747596895-307,20082
2115828430546450055-13,20083
3049302940510558364-1482,20084
3555641273660558011-77,20085
3678509383083348997-95,20086
3798324608279318623-2,20087
3808126569756065594-18,20088
4027122459602884465-603,20089
4036419423144363670-271,20090
4332807784749648433-21,20091
4380704078873208060-754,20092
5795763762722171559-5,20093
6128111738013788574-854,20094
6674644990726850672-2,20095
7022006415025595627-1,20096
7711323750910846730-68,20097
8131558778663680013-978,20098
8329148023294431680-2,20099
8467115012923775521-172,20100
8468823769963826703-11,20101
1030482936367550903-15,20102
1167439702462512062-23,20103
3213335124532001047-1308,20104
3611278043798276841-62,20105
4047952617238490989-1,20106
4573926733347768980-10,20107
4641257522607243577-1,20108
466038098106836727-208,20109
4757797195258948858-44,20110
5365667747783158768-219,20111
6696664145470666107-1047,20112
6939421834670309332-1,20113
699333849688908304-4,20114
7572615621731653702-48,20115
7986461769679191877-53,20116
8474896888080697696-2,20117
8545608323403945301-2,20118
8573159524994284403-8,20119
8596154075492416118-689,20120
8714637594527170539-1834,20121
1346378889103746306-1,20122
1467620447160042762-33,20123
1802304025618097909-227,20124
1834412531139722722-2,20125
2160692907289031863-277,20126
2606389733841793163-798,20127
2824919400739698829-414,20128
2852189157451444730-1,20129
3270561565254623403-1,20130
3607610897647095814-9,20131
4472225438196884608-1334,20132
4483328134860663283-73,20133
4510116120736668164-112,20134
5419635141433794091-20,20135
5423032301635626267-159,20136
550665888893518489-137,20137
5586291563431828536-1,20138
5887203990136181501-562,20139
6348356939422191315-31,20140
7241025879956177106-14,20141
7304504671938592277-128,20142
7993270740234354984-28,20143
813721258410533468-213,20144
8183943541295531798-1,20145
819059499007743464-715,20146
8319055318270756176-539,20147
8680920490675354868-1,20148
8700172484010933103-5,20149
8958312233319356849-380,20150
1322627522371291281-50,20151
1877265940902510371-782,20152
2627394284325559099-1,20153
3274788302718067600-3,20154
3338775378328895588-1,20155
349331986827776742-1170,20156
3568373154467451918-18,20157
4014561050395128549-26,20158
4262511595455636121-1,20159
4728035554407993649-27,20160
4807204179772189652-2,20161
5103708131815157668-1,20162
5420139486413196749-1083,20163
5910467418520391154-502,20164
6094040522687367469-276,20165
6404263734085398113-46,20166
7088137357874376181-725,20167
7315233891136920665-1,20168
7678383537856378794-488,20169
7863645792548004617-761,20170
8151033852615146378-145,20171
9039302156810531138-1,20172
1050723691238356260-1297,20173
118052846977584904-2,20174
1274046576072685344-1,20175
12935802807762234425-3,20176
2071489112342640371-176,20177
2141143221205016556-392,20178
3410324710219457876-179,20179
3926220208792048452-114,20180
4226004790029593705-41,20181
6280738572048064278-8,20182
7045341204151795659-356,20183
7140715664659832355-1,20184
7278668489493963840-1,20185
7412610768356356192-1,20186
7443432218150637093-342,20187
8606405093011340471-9,20188
8935047314668342453-1,20189
115497384234957046-258,20190
1170168153431079076-284,20191
1408077928196919960-563,20192
1524554636663947707-854,20193
1568950334923713774-531,20194
1586888094082244505-28,20195
2126348605074517236-1,20196
3447298284081174346-199,20197
4499911621970941518-721,20198
4607206807098616272-517,20199
4833853189123738619-4,20200
5284817810241736080-1,20201
5461553304992573036-2,20202
5636236599939544088-32,20203
5812246812165783522-22,20204
701510908473807549-253,20205
7461076450486051165-193,20206
7666169106176390678-37,20207
7697869297722181000-1,20208
7878545819989035904-276,20209
8122594138267652625-1,20210
8195573342092914977-2,20211
8535472638604532780-546,20212
8684746752485289567-1,20213
8943188549731852774-4,20214
9046382255776418598-35,20215
1151481124411240630-5,20216
1430355223546507643-1,20217
15397064131022478-1,20218
1814643947703309500-121,20219
2681771473690672308-2,20220
3144170332797560712-2928,20221
364227186841781152-42,20222
419886277926825335-2,20223
5700831129965172892-47,20224
5896874680260973146-80,20225
5925263018224339686-23,20226
615403548687997249-1,20227
6881233604859174864-1,20228
700732939566646819-12,20229
7166141106415048784-101,20230
7505834850262360234-281,20231
755141306042109915-71,20232
7580965304443251028-94,20233
8624616978406331726-164,20234
9089265575789374202-1,20235
1436288192584957711-1,20236
1957499649479723221-1186,20237
2417322374404962224-14,20238
249891167383387287-259,20239
2606191808890299331-572,20240
3593361403269490330-5,20241
3959548270214529187-934,20242
3962809254282106201-1,20243
4299550199392685482-395,20244
444563197203251846-906,20245
4519022216492157992-1,20246
4542880905840913770-68,20247
5332130882203057318-134,20248
5503157850032934751-2,20249
571094509997705826-111,20250
7225874364938336689-6,20251
7294860632163474198-12,20252
7882520013379513147-345,20253
803014166938477367-27,20254
8378605675513847214-3,20255
8863657347489729321-589,20256
8931430187700489499-5,20257
1089533634139611051-343,20258
2092538871626642103-2,20259
2535426536108274858-1488,20260
3098754472455358448-231,20261
3126033725324503558-89,20262
3247246550030265255-26,20263
3537782125347803882-24,20264
4253552525604369175-1,20265
4333377821332614670-295,20266
4826274560416218599-4,20267
4827758647710650850-1,20268
4914187103519332107-107,20269
5082633496092842133-1,20270
5566097438934125372-514,20271
5665260923785157804-1,20272
6896314076849102128-1,20273
6970197302564961640-8,20274
7009940138166406500-770,20275
7510103601102824796-1,20276
8276190500992675216-160,20277
8779151804393694890-1,20278
8795053864968485436-11,20279
1206067921037245411-403,20280
1674045002132331181-1,20281
305524042006071534-1,20282
3697564714056156875-648,20283
3697564714056156875-645,20284
4533050034935617531-368,20285
5697390513216446640-1278,20286
5786269849233487525-1,20287
5852560801136490761-1,20288
6256970472139789336-19,20289
6983909857541423453-1,20290
8089208150459964026-1146,20291
8139352288900594838-108,20292
8181346924348573215-12,20293
8351121956444995831-14,20294
8473702315941430547-3,20295
8539964328349093265-331,20296
866027865519882102-32,20297
8941600038884902330-188,20298
9211455488395138308-1,20299
945630170871810049-2443,20300
1357430140597422630-112,20301
1364797293711351820-2,20302
1427236321327264498-249,20303
1800835623575952137-1,20304
2118511045489970635-169,20305
2420529134422963391-371,20306
2640218077408566212-29,20307
3412718995583481065-68,20308
4080961609843155449-346,20309
4158871607944158063-5,20310
4619245080772925621-113,20311
4941174577782053910-2,20312
499644529265825073-63,20313
5520409698563898905-335,20314
5520409698563898905-338,20315
5608404756606057981-1,20316
5677867232619500797-1,20317
576031373039960904-129,20318
6176355696883717956-1358,20319
6828666241689421835-9,20320
691168700132969323-437,20321
7850132549825047145-89,20322
8075097568105337797-52,20323
8238804120598060803-492,20324
8398123630396998611-297,20325
856912686478916353-493,20326
977437977129616701-109,20327
1359209330801505105-140,20328
1436358741671568497-2928,20329
1940106152963686447-13,20330
19430553818050066-6,20331
2054058339769476599-55,20332
2092230514414902955-159,20333
2152845473785795160-335,20334
2296464249555077967-1,20335
2414511863771697201-5,20336
2439172011180208673-622,20337
2613951968656171686-1391,20338
2650266003084001889-2,20339
2730258549200808697-8,20340
2747983363829380687-29,20341
2765809513928365506-3,20342
3086903042787782964-139,20343
3164114477325302119-63,20344
3265110933897963940-712,20345
3426066259265005427-700,20346
3468247833158968776-480,20347
3559847163349025271-3,20348
3638415262038153367-354,20349
3749161483400780725-332,20350
4615510791372479862-331,20351
4987196668485504028-13,20352
5002093491930863619-997,20353
5244586151500232621-4,20354
6595087451718789652-204,20355
6727609810124629612-2,20356
6831990434689998337-518,20357
7181775268541740520-1,20358
7830685311605170964-5,20359
7874681466228970129-21,20360
836279118145058737-1,20361
8509814319241576981-65,20362
8848369931119419189-53,20363
8957997785934438908-135,20364
1254198862182991148-2,20365
1589626191544426899-829,20366
1589626191544426899-830,20367
1939256711514061341-7,20368
2011401673776237357-6,20369
2101380959431462217-50,20370
2187300053594853340-171,20371
2410201400234292670-2,20372
3629734042261057756-1,20373
4186127156874052516-13,20374
4564955285386981954-415,20375
471437318638365536-362,20376
4808838135654051319-6,20377
5079930415475434521-1,20378
508556698073436742-79,20379
5213995719381027417-1,20380
5566429354027481089-2,20381
6067425774296380199-10,20382
6215586331918214602-42,20383
7291539217946734485-188,20384
7303189454219216988-1,20385
7630274264883849910-562,20386
7640528241605119977-894,20387
8122041509052384470-308,20388
9008301757067118662-356,20389
1122092170718446898-145,20390
1267105419292416056-17,20391
1536849495996590697-1,20392
1813326380609988270-4,20393
1852528905039158264-245,20394
2075463125332819147-3,20395
292958982030754596-53,20396
297963031091869245-171,20397
3673479353591112214-354,20398
3939902583079775799-2,20399
417879600490119701-13,20400
4428212915451016165-1019,20401
4441970468830912259-228,20402
4695372628773143154-1,20403
5102910139753912646-185,20404
5543472599210039316-16,20405
5604657371822253795-797,20406
582862205001473885-3,20407
5984704287549150073-505,20408
5995244231799419601-2,20409
6374021559454710839-59,20410
6560585902183987945-1,20411
6715415440230443763-3,20412
7551555846514925786-329,20413
7663806173986571571-2283,20414
767136320778895867-1,20415
8122171234312594655-8,20416
8142400933972496095-1023,20417
8250922740243174153-6,20418
8252188509973843377-87,20419
8675205482633096688-33,20420
8746959448241322473-54,20421
8820722054117207920-5,20422
9025171688632761507-40,20423
9140320809769327857-912,20424
9701502913264278177-7,20425
1013968276015824689-256,20426
1014254402427540513-226,20427
243260553950883506-4,20428
3377764339788697579-288,20429
4148970286692282070-59,20430
4344759690893050996-1,20431
4378090681480991116-36,20432
4401310653311075375-79,20433
4678508504109442530-24,20434
4941483364414741821-81,20435
6420598924968624631-10,20436
688518580735602549-192,20437
6917689274380676808-76,20438
7105501348050260630-301,20439
718235356334062609-432,20440
7707085116423348762-2,20441
8677124169081962126-9,20442
8729117797443080526-50,20443
9165751530208038157-22,20444
928911877568514857-1,20445
1285963276360887202-84,20446
1997660793466896376-998,20447
2589606620881825870-182,20448
2895827210552476430-250,20449
314399634815303062-388,20450
3375293410777567650-1,20451
3518948998698084963-1,20452
3722807319300264511-1,20453
4050727367970629900-244,20454
4082741586048060748-2,20455
4515629651850175421-805,20456
476243052065899729-267,20457
5393551392728184121-561,20458
606948613459429643-728,20459
649698896865801627-394,20460
651600528052455352-66,20461
6712928538106329122-40,20462
6714045345663120906-1,20463
6769620130812766129-130,20464
7306644337973218492-117,20465
7365310834688188658-41,20466
7820763804004017113-31,20467
7859103246037319536-278,20468
8495621075933393272-175,20469
1091434857388392498-1,20470
160427535497217007-8,20471
2044941958154893209-2,20472
2096494682535754120-11,20473
2210119021583883466-494,20474
2316310975595998375-5,20475
